QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Archive Explorer (Part 18),At which venue did Queen perform in London on 20 December 1979?,Very Hard,https://www.queenconcerts.com/detail/live/468/queen-live-20-12-1979-lewisham-odeon-london-uk.html
Queen Quiz: Archive Explorer (Part 18),At which venue did Queen perform in Cincinnati on 13 February 1976?,Very Hard,https://www.queenconcerts.com/detail/live/222/queen-live-13-02-1976-riverfront-coliseum-cincinnati-oh-usa.html
Queen Quiz: Archive Explorer (Part 18),At which venue did Queen perform in Paris on 25 November 1980?,Very Hard,https://www.queenconcerts.com/detail/live/517/queen-live-25-11-1980-le-bourget-la-rotonde-paris-france.html
Queen Quiz: Archive Explorer (Part 19),"In which decade did this happen: The city of Boston declares an official 'Queen Day', presenting the band with the keys to the city?",Easy,Queen: As It Began (user-supplied text); history key the-city-of-boston-declares-an-official-queen-day-presenting-the-band-with-the-keys-to-the-city-1982-07-23
Queen Quiz: Archive Explorer (Part 19),"In which decade did this happen: 500 fan club volunteers spend a full day filming the elaborate 'Radio Ga Ga' video at Shepperton Studios, costing over £110,000?",Easy,Queen: As It Began (user-supplied text); history key 500-fan-club-volunteers-spend-a-full-day-filming-the-elaborate-radio-ga-ga-video-at-shepperton-studios-costing-1983-11-23
Queen Quiz: Archive Explorer (Part 19),In which country did Queen play at Palais Des Sports on 3 May 1982?,Medium,https://www.queenconcerts.com/detail/live/567/queen-live-03-05-1982-palais-des-sports-paris-france.html
Queen Quiz: Archive Explorer (Part 19),In which country did Queen play at Europahalle on 22 September 1984?,Medium,https://www.queenconcerts.com/detail/live/642/queen-live-22-09-1984-europahalle-hanover-germany.html
Queen Quiz: Archive Explorer (Part 19),"In what year did this Queen-related event occur: Queen play two shows at Ingliston Agricultural Hall, Edinburgh?",Medium,Queen: As It Began (user-supplied text); history key queen-play-two-shows-at-ingliston-agricultural-hall-edinburgh-1982-06-01
Queen Quiz: Archive Explorer (Part 19),In which country did Queen play at Opera House on 26 November 1973?,Medium,https://www.queenconcerts.com/detail/live/58/queen-live-26-11-1973-opera-house-manchester-uk.html
Queen Quiz: Archive Explorer (Part 19),In what year did this Queen-related event occur: The scheduled final US tour date in Portland is cancelled amid Freddie's ongoing throat problems?,Medium,Queen: As It Began (user-supplied text); history key the-scheduled-final-us-tour-date-in-portland-is-cancelled-amid-freddie-s-ongoing-throat-problems-1975-04-07
Queen Quiz: Archive Explorer (Part 19),In which country did Queen play at Civic Centre on 18 February 1976?,Medium,https://www.queenconcerts.com/detail/live/225/queen-live-18-02-1976-civic-centre-saginaw-mi-usa.html
Queen Quiz: Archive Explorer (Part 19),"In what year did this Queen-related event occur: Queen play their first South American concert, at Velez Sarsfield stadium, Buenos Aires, to 54,000 fans?",Medium,Queen: As It Began (user-supplied text); history key queen-play-their-first-south-american-concert-at-velez-sarsfield-stadium-buenos-aires-to-54-000-fans-1981-02-28
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 12 November 1974 show at Colston Hall?,Hard,https://www.queenconcerts.com/detail/live/126/queen-live-12-11-1974-colston-hall-bristol-uk.html
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 24 March 1972 show at Forest Hill Hospital?,Hard,https://www.queenconcerts.com/detail/live/35/queen-live-24-03-1972-forest-hill-hospital-london-uk.html
Queen Quiz: Archive Explorer (Part 19),In what year did this Queen-related event occur: Freddie Mercury issues a public statement confirming he has AIDS?,Hard,Queen: As It Began (user-supplied text); history key freddie-mercury-issues-a-public-statement-confirming-he-has-aids-1991-11-23
Queen Quiz: Archive Explorer (Part 19),At which venue did Queen perform in Wadebridge on 24 July 1971?,Hard,https://www.queenconcerts.com/detail/live/21/queen-live-24-07-1971-town-hall-wadebridge-uk.html
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 24 March 1976 show at Kosei Kaikan?,Hard,https://www.queenconcerts.com/detail/live/244/queen-live-24-03-1976-kosei-kaikan-himeji-japan.html
Queen Quiz: Archive Explorer (Part 19),Which Queen member has the individual writing credit for 'Brighton Rock'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Brighton Rock"
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 23 March 1974 show at Links Pavilion?,Hard,https://www.queenconcerts.com/detail/live/88/queen-live-23-03-1974-links-pavilion-cromer-uk.html
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 4 September 1970 show at Swiss Cottage Private School?,Hard,https://www.queenconcerts.com/detail/live/5/queen-live-04-09-1970-swiss-cottage-private-school-london-uk.html
Queen Quiz: Archive Explorer (Part 19),At which venue did Queen perform in Madrid on 3 August 1986?,Hard,https://www.queenconcerts.com/detail/live/698/queen-live-03-08-1986-rayo-vallecano-madrid-spain.html
Queen Quiz: Archive Explorer (Part 19),Which Queen member has the individual writing credit for 'Misfire'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Misfire"
Queen Quiz: Archive Explorer (Part 19),Which Queen member has the individual writing credit for 'Son and Daughter'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Son and Daughter"
Queen Quiz: Archive Explorer (Part 19),Which city hosted Queen's 19 May 1977 show at Sporthalle?,Hard,https://www.queenconcerts.com/detail/live/314/queen-live-19-05-1977-sporthalle-basel-switzerland.html
Queen Quiz: Archive Explorer (Part 19),At which venue did Queen perform in Montreal on 1 December 1978?,Very Hard,https://www.queenconcerts.com/detail/live/394/queen-live-01-12-1978-forum-montreal-canada.html
Queen Quiz: Archive Explorer (Part 19),At which venue did Queen perform in Osaka on 15 May 1985?,Very Hard,https://www.queenconcerts.com/detail/live/671/queen-live-15-05-1985-castle-hall-osaka-japan.html
Queen Quiz: Archive Explorer (Part 19),What happened in Queen's story on 18 September 1970?,Very Hard,"Queen: As It Began (user-supplied text); history key jimi-hendrix-dies-freddie-and-roger-close-their-kensington-market-stall-for-the-day-in-mourning-and-play-voodoo-1970-09-18; distractors: mike-grose-amicably-leaves-queen-the-band-recruits-bass-player-barry-mitchell-1970-08, john-sees-queen-play-without-realising-their-significance-at-the-college-of-estate-management-kensington-1970-10, tim-staffell-leaves-brian-and-roger-ending-smile-1970"
Queen Quiz: Archive Explorer (Part 19),At which venue did Queen perform in Paris on 18 September 1984?,Very Hard,https://www.queenconcerts.com/detail/live/639/queen-live-18-09-1984-palais-omnisports-de-bercy-paris-france.html
Queen Quiz: Archive Explorer (Part 20),"In which decade did this happen: The Real Magic Wembley concert film airs on Channel 4 simulcast with 48 independent radio stations, drawing 3.5 million viewers?",Easy,Queen: As It Began (user-supplied text); history key the-real-magic-wembley-concert-film-airs-on-channel-4-simulcast-with-48-independent-radio-stations-drawing-3-5-1986-10-25
Queen Quiz: Archive Explorer (Part 20),"In which decade did this happen: Roger answers Brian May's Imperial College noticeboard ad for a drummer; Smile is formed with Brian, Roger and Tim Staffell?",Easy,Queen: As It Began (user-supplied text); history key roger-answers-brian-may-s-imperial-college-noticeboard-ad-for-a-drummer-smile-is-formed-with-brian-roger-and-tim-1968
Queen Quiz: Archive Explorer (Part 20),Which Swiss town hosts the official fan party held in Freddie Mercury's honour on his birthday?,Medium,https://www.queenonline.com/freddie_mercury
Queen Quiz: Archive Explorer (Part 20),In which country did Queen play at Wembley Arena on 9 December 1980?,Medium,https://www.queenconcerts.com/detail/live/526/queen-live-09-12-1980-wembley-arena-london-uk.html
Queen Quiz: Archive Explorer (Part 20),"In what year did this Queen-related event occur: Queen's US tour opens at the Dallas Convention Centre, debuting the huge new 'Pizza Oven' lighting rig?",Medium,Queen: As It Began (user-supplied text); history key queen-s-us-tour-opens-at-the-dallas-convention-centre-debuting-the-huge-new-pizza-oven-lighting-rig-1978-10-28
Queen Quiz: Archive Explorer (Part 20),Which comedian and writer wrote the story for Queen's 'We Will Rock You' musical?,Medium,https://www.queenonline.com/news/queen-the-greatest-we-will-rock-you-episode-43
Queen Quiz: Archive Explorer (Part 20),In which country did Queen play at Baths Hall on 9 December 1972?,Medium,https://www.queenconcerts.com/detail/live/2379/queen-live-09-12-1972-baths-hall-epsom-uk.html
Queen Quiz: Archive Explorer (Part 20),"In what year did this Queen-related event occur: Queen play the Budokan in Tokyo to 10,000 fans; the crowd surge is so severe Freddie stops the show to calm the audience?",Medium,Queen: As It Began (user-supplied text); history key queen-play-the-budokan-in-tokyo-to-10-000-fans-the-crowd-surge-is-so-severe-freddie-stops-the-show-to-calm-the-audience-1975-04-19
Queen Quiz: Archive Explorer (Part 20),"In what year did this Queen-related event occur: The Barcelona album is released, launched with an extravagant billboard and limousine event; the Live In Budapest CD-video is released the same day?",Medium,Queen: As It Began (user-supplied text); history key the-barcelona-album-is-released-launched-with-an-extravagant-billboard-and-limousine-event-the-live-in-budapest-1988-10-10
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Dortmund on 11 September 1984?,Hard,https://www.queenconcerts.com/detail/live/635/queen-live-11-09-1984-westallenhalle-dortmund-germany.html
Queen Quiz: Archive Explorer (Part 20),Which city hosted Queen's 28 February 1979 show at Pavillon De Paris?,Hard,https://www.queenconcerts.com/detail/live/433/queen-live-28-02-1979-pavillon-de-paris-paris-france.html
Queen Quiz: Archive Explorer (Part 20),In what year did this Queen-related event occur: Queen present manager John Reid with 'Bohemian Rhapsody'; he is incredulous at its near-six-minute length but the band refuse to edit it?,Hard,Queen: As It Began (user-supplied text); history key queen-present-manager-john-reid-with-bohemian-rhapsody-he-is-incredulous-at-its-near-six-minute-length-but-the-1975-10
Queen Quiz: Archive Explorer (Part 20),Which Queen member has the individual writing credit for 'Jesus'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Jesus"
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in The Hague on 8 December 1974?,Hard,https://www.queenconcerts.com/detail/live/143/queen-live-08-12-1974-congres-gebouw-the-hague-the-netherlands.html
Queen Quiz: Archive Explorer (Part 20),Which city hosted Queen's 27 November 1970 show at Cavern Club?,Hard,https://www.queenconcerts.com/detail/live/8/queen-live-27-11-1970-cavern-club-liverpool-uk.html
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Sapporo on 5 May 1979?,Hard,https://www.queenconcerts.com/detail/live/448/queen-live-05-05-1979-makomani-ice-arena-sapporo-japan.html
Queen Quiz: Archive Explorer (Part 20),Which Queen member has the individual writing credit for 'Some Day One Day'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Some Day One Day"
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Buenos Aires on 1 March 1981?,Hard,https://www.queenconcerts.com/detail/live/539/queen-live-01-03-1981-estadio-jose-amalfitani-de-velez-sarsfield-buenos-aires-argentina.html
Queen Quiz: Archive Explorer (Part 20),"In what year did this Queen-related event occur: Queen land in Tokyo to over 3,000 screaming fans, their first visit to Japan?",Hard,Queen: As It Began (user-supplied text); history key queen-land-in-tokyo-to-over-3-000-screaming-fans-their-first-visit-to-japan-1975-04-18
Queen Quiz: Archive Explorer (Part 20),Which city hosted Queen's 29 April 1975 show at Yamaha Tsumagoi Hall?,Hard,https://www.queenconcerts.com/detail/live/183/queen-live-29-04-1975-yamaha-tsumagoi-hall-shizuoka-japan.html
Queen Quiz: Archive Explorer (Part 20),Which city hosted Queen's 22 November 1979 show at RDS Simmons Hall?,Hard,https://www.queenconcerts.com/detail/live/451/queen-live-22-11-1979-rds-simmons-hall-dublin-ireland.html
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Fukuoka on 30 April 1979?,Very Hard,https://www.queenconcerts.com/detail/live/445/queen-live-30-04-1979-kyuden-kinen-taikukan-fukuoka-japan.html
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Bonn on 11 October 1973?,Very Hard,https://www.queenconcerts.com/detail/live/41/queen-live-11-10-1973-underground-bonn-germany.html
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Sydney on 17 April 1976?,Very Hard,https://www.queenconcerts.com/detail/live/254/queen-live-17-04-1976-hordern-pavilion-sydney-australia.html
Queen Quiz: Archive Explorer (Part 20),At which venue did Queen perform in Dortmund on 21 January 1979?,Very Hard,https://www.queenconcerts.com/detail/live/410/queen-live-21-01-1979-westfallenhalle-dortmund-germany.html
