QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which song won Best British Single at the 1992 Brit Awards?,,,,Bohemian Rhapsody,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which song won Best British Single at the 1992 Brit Awards?,,,,These Are the Days of Our Lives,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which band released a Brian May-produced cover of 'Bohemian Rhapsody' in 1987?,Side projects,hard,3,Bad News,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which band released a Brian May-produced cover of 'Bohemian Rhapsody' in 1987?,,,,The Cross,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which band released a Brian May-produced cover of 'Bohemian Rhapsody' in 1987?,,,,Spinal Tap,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which band released a Brian May-produced cover of 'Bohemian Rhapsody' in 1987?,,,,The Rutles,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the debut single of Roger Taylor's band The Cross?,Side projects,hard,3,Cowboys and Indians,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the debut single of Roger Taylor's band The Cross?,,,,Power to Love,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the debut single of Roger Taylor's band The Cross?,,,,Manipulator,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the debut single of Roger Taylor's band The Cross?,,,,New Dark Ages,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which three-hour visual anthology of Queen's career appeared in 1987?,Archive releases,hard,3,Queen: Days of Our Lives,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which three-hour visual anthology of Queen's career appeared in 1987?,,,,The Story of Bohemian Rhapsody,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which three-hour visual anthology of Queen's career appeared in 1987?,,,,Queen: The Magic Years,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which three-hour visual anthology of Queen's career appeared in 1987?,,,,The Great Pretender,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which US rock band did Brian May sit in with in late 1988?,Side projects,hard,3,Aerosmith,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which US rock band did Brian May sit in with in late 1988?,,,,Van Halen,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which US rock band did Brian May sit in with in late 1988?,,,,Bon Jovi,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which US rock band did Brian May sit in with in late 1988?,,,,Journey,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member helped collect Ivor Novello awards with Roger Taylor in April 1992?,Tribute concert,hard,3,Roger Taylor,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member helped collect Ivor Novello awards with Roger Taylor in April 1992?,,,,Freddie Mercury,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member helped collect Ivor Novello awards with Roger Taylor in April 1992?,,,,John Deacon,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member helped collect Ivor Novello awards with Roger Taylor in April 1992?,,,,Brian May,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen album entered the UK chart at number one in February 1991?,Albums,hard,3,Innuendo,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen album entered the UK chart at number one in February 1991?,,,,Made in Heaven,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen album entered the UK chart at number one in February 1991?,,,,The Miracle,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen album entered the UK chart at number one in February 1991?,,,,Queen,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1991 Comic Relief single did Brian May produce for Hale and Pace?,Charity,hard,3,Living Doll,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1991 Comic Relief single did Brian May produce for Hale and Pace?,,,,The Stonk,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1991 Comic Relief single did Brian May produce for Hale and Pace?,,,,Help!,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1991 Comic Relief single did Brian May produce for Hale and Pace?,,,,Sailing,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock-and-roll pianist did Brian May join at Hammersmith Odeon in 1989?,Live work,hard,3,Little Richard,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock-and-roll pianist did Brian May join at Hammersmith Odeon in 1989?,,,,Elton John,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock-and-roll pianist did Brian May join at Hammersmith Odeon in 1989?,,,,Jerry Lee Lewis,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock-and-roll pianist did Brian May join at Hammersmith Odeon in 1989?,,,,Ray Charles,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which festival did Freddie and Montserrat perform together before the 1992 Barcelona Olympics?,Collaborations,hard,3,Rock in Rio,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which festival did Freddie and Montserrat perform together before the 1992 Barcelona Olympics?,,,,La Nit,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which festival did Freddie and Montserrat perform together before the 1992 Barcelona Olympics?,,,,Sanremo,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which festival did Freddie and Montserrat perform together before the 1992 Barcelona Olympics?,,,,Live Aid,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1990 chart-topper built its hook around the bass line from 'Under Pressure'?,Collaborations,hard,3,U Can't Touch This,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1990 chart-topper built its hook around the bass line from 'Under Pressure'?,,,,Pump Up the Jam,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1990 chart-topper built its hook around the bass line from 'Under Pressure'?,,,,Ice Ice Baby,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1990 chart-topper built its hook around the bass line from 'Under Pressure'?,,,,Groove Is in the Heart,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Disney-owned label signed Queen for US representation in 1990?,Record deals,hard,3,Capitol Records,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Disney-owned label signed Queen for US representation in 1990?,,,,Elektra Records,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Disney-owned label signed Queen for US representation in 1990?,,,,Hollywood Records,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Disney-owned label signed Queen for US representation in 1990?,,,,Mercury Records,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1986 Queen concert was released in full on audio formats in 1992?,Live releases,hard,3,Live at the Rainbow '74,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1986 Queen concert was released in full on audio formats in 1992?,,,,Live Killers,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1986 Queen concert was released in full on audio formats in 1992?,,,,Queen Rock Montreal,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which 1986 Queen concert was released in full on audio formats in 1992?,,,,Live at Wembley '86,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which singer joined Freddie Mercury on the 1988 Barcelona album?,Collaborations,hard,3,Annie Lennox,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which singer joined Freddie Mercury on the 1988 Barcelona album?,,,,Kate Bush,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which singer joined Freddie Mercury on the 1988 Barcelona album?,,,,Montserrat Caballé,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which singer joined Freddie Mercury on the 1988 Barcelona album?,,,,Tina Turner,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock singer sang 'The Show Must Go On' with Queen at the 1992 tribute show?,Tribute concert,hard,3,David Bowie,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock singer sang 'The Show Must Go On' with Queen at the 1992 tribute show?,,,,Robert Plant,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock singer sang 'The Show Must Go On' with Queen at the 1992 tribute show?,,,,Elton John,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which rock singer sang 'The Show Must Go On' with Queen at the 1992 tribute show?,,,,George Michael,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the third album by Roger Taylor's band The Cross?,Side projects,hard,3,Shove It,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the third album by Roger Taylor's band The Cross?,,,,Strange Frontier,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the third album by Roger Taylor's band The Cross?,,,,Blue Rock,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,What was the third album by Roger Taylor's band The Cross?,,,,"Mad, Bad and Dangerous to Know",false
Queen Quiz: Solo Paths and Final Albums (Part 2),Additional sourced Queen questions for editorial review.,At which London theatre did Queen receive their 1990 BPI outstanding-contribution award?,Awards,hard,3,London Palladium,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which London theatre did Queen receive their 1990 BPI outstanding-contribution award?,,,,Dominion Theatre,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which London theatre did Queen receive their 1990 BPI outstanding-contribution award?,,,,Royal Albert Hall,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which London theatre did Queen receive their 1990 BPI outstanding-contribution award?,,,,Wembley Arena,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1987 Freddie Mercury single became his highest solo UK charting release to that date?,Solo work,hard,3,The Great Pretender,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1987 Freddie Mercury single became his highest solo UK charting release to that date?,,,,Barcelona,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1987 Freddie Mercury single became his highest solo UK charting release to that date?,,,,Love Kills,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1987 Freddie Mercury single became his highest solo UK charting release to that date?,,,,Made in Heaven,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Cross single preceded their third album in Germany?,Side projects,hard,3,Power to Love,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Cross single preceded their third album in Germany?,,,,Cowboys and Indians,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Cross single preceded their third album in Germany?,,,,Manipulator,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Cross single preceded their third album in Germany?,,,,New Dark Ages,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which comedy band did Brian May produce in 1987?,Side projects,hard,3,Bad News,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which comedy band did Brian May produce in 1987?,,,,The Rutles,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which comedy band did Brian May produce in 1987?,,,,Spinal Tap,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which comedy band did Brian May produce in 1987?,,,,The Bonzo Dog Band,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Rod Stewart song did Brian May record for a Vietnamese boat people charity release?,Side projects,hard,3,Sailing,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Rod Stewart song did Brian May record for a Vietnamese boat people charity release?,,,,Maggie May,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Rod Stewart song did Brian May record for a Vietnamese boat people charity release?,,,,Tonight's the Night,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Rod Stewart song did Brian May record for a Vietnamese boat people charity release?,,,,Young Turks,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Giorgio Moroder film song became Freddie's debut solo single?,Solo work,hard,3,The Great Pretender,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Giorgio Moroder film song became Freddie's debut solo single?,,,,Made in Heaven,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Giorgio Moroder film song became Freddie's debut solo single?,,,,Living on My Own,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Giorgio Moroder film song became Freddie's debut solo single?,,,,Love Kills,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song was Hollywood Records' debut US single in 1991?,Singles,hard,3,Innuendo,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song was Hollywood Records' debut US single in 1991?,,,,The Show Must Go On,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song was Hollywood Records' debut US single in 1991?,,,,I'm Going Slightly Mad,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song was Hollywood Records' debut US single in 1991?,,,,Headlong,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which Ibiza venue did Freddie and Montserrat Caballé debut 'Barcelona' live?,Collaborations,hard,4,Pacha,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which Ibiza venue did Freddie and Montserrat Caballé debut 'Barcelona' live?,,,,Privilege,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which Ibiza venue did Freddie and Montserrat Caballé debut 'Barcelona' live?,,,,Amnesia,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,At which Ibiza venue did Freddie and Montserrat Caballé debut 'Barcelona' live?,,,,Ku Club,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen album was released in 1989 without the band touring to support it?,Albums,hard,3,Innuendo,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen album was released in 1989 without the band touring to support it?,,,,A Kind of Magic,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen album was released in 1989 without the band touring to support it?,,,,Made in Heaven,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen album was released in 1989 without the band touring to support it?,,,,The Miracle,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,For what kind of campaign was 'Driven by You' originally written?,Solo work,hard,3,A Ford advertisement,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,For what kind of campaign was 'Driven by You' originally written?,,,,A film soundtrack,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,For what kind of campaign was 'Driven by You' originally written?,,,,A charity appeal,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,For what kind of campaign was 'Driven by You' originally written?,,,,An airline commercial,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1989 Queen record collected early BBC radio sessions?,Archive releases,hard,3,Live Killers,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1989 Queen record collected early BBC radio sessions?,,,,Greatest Hits II,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1989 Queen record collected early BBC radio sessions?,,,,Live Magic,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1989 Queen record collected early BBC radio sessions?,,,,Queen at the Beeb,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which The Miracle single appeared in six retail formats in 1989?,Singles,hard,3,The Invisible Man,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which The Miracle single appeared in six retail formats in 1989?,,,,Breakthru,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which The Miracle single appeared in six retail formats in 1989?,,,,Scandal,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which The Miracle single appeared in six retail formats in 1989?,,,,I Want It All,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the second single released by The Cross in 1988?,Side projects,hard,3,Cowboys and Indians,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the second single released by The Cross in 1988?,,,,Power to Love,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the second single released by The Cross in 1988?,,,,Heaven for Everyone,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the second single released by The Cross in 1988?,,,,Manipulator,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which charity received a seven-figure Queen donation from posthumous single royalties in 1992?,Charity,hard,3,Terrence Higgins Trust,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which charity received a seven-figure Queen donation from posthumous single royalties in 1992?,,,,Oxfam,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which charity received a seven-figure Queen donation from posthumous single royalties in 1992?,,,,Save the Children,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which charity received a seven-figure Queen donation from posthumous single royalties in 1992?,,,,British Red Cross,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer had a solo album titled Fun in Space?,Side projects,hard,3,Roger Taylor,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer had a solo album titled Fun in Space?,,,,John Deacon,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer had a solo album titled Fun in Space?,,,,Brian May,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer had a solo album titled Fun in Space?,,,,Freddie Mercury,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the title of The Cross's second album?,Side projects,hard,3,Shove It,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the title of The Cross's second album?,,,,"Mad, Bad and Dangerous to Know",true
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the title of The Cross's second album?,,,,Blue Rock,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was the title of The Cross's second album?,,,,Strange Frontier,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen photo publication accompanied Greatest Hits II and Greatest Flix II?,Archive releases,hard,3,The Magic Years,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen photo publication accompanied Greatest Hits II and Greatest Flix II?,,,,Queen at the Beeb,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen photo publication accompanied Greatest Hits II and Greatest Flix II?,,,,Greatest Pix II,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen photo publication accompanied Greatest Hits II and Greatest Flix II?,,,,The Platinum Collection,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which early Queen single backed the 1991 UK release of 'The Show Must Go On'?,Singles,hard,3,Keep Yourself Alive,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which early Queen single backed the 1991 UK release of 'The Show Must Go On'?,,,,Seven Seas of Rhye,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which early Queen single backed the 1991 UK release of 'The Show Must Go On'?,,,,Liar,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which early Queen single backed the 1991 UK release of 'The Show Must Go On'?,,,,Killer Queen,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer's 'Talking of Love' project was produced with Brian May?,Side projects,hard,3,Kylie Minogue,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer's 'Talking of Love' project was produced with Brian May?,,,,Anita Dobson,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer's 'Talking of Love' project was produced with Brian May?,,,,Tina Turner,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which singer's 'Talking of Love' project was produced with Brian May?,,,,Siouxsie Sioux,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was Roger Taylor's post-Queen touring band called?,Side projects,hard,3,The Reaction,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was Roger Taylor's post-Queen touring band called?,,,,The Art,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was Roger Taylor's post-Queen touring band called?,,,,The Immortals,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What was Roger Taylor's post-Queen touring band called?,,,,The Cross,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,What cause did the Freddie Mercury Tribute Concert raise awareness of?,Tribute concert,hard,3,Famine relief,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What cause did the Freddie Mercury Tribute Concert raise awareness of?,,,,Climate change,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,What cause did the Freddie Mercury Tribute Concert raise awareness of?,,,,AIDS,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,What cause did the Freddie Mercury Tribute Concert raise awareness of?,,,,Children's literacy,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song did George Michael perform at the 1992 Freddie Mercury Tribute Concert?,Tribute concert,hard,3,Killer Queen,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song did George Michael perform at the 1992 Freddie Mercury Tribute Concert?,,,,Somebody to Love,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song did George Michael perform at the 1992 Freddie Mercury Tribute Concert?,,,,One Vision,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which Queen song did George Michael perform at the 1992 Freddie Mercury Tribute Concert?,,,,Innuendo,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which band did Brian May join onstage at Reading in 1987?,Side projects,hard,3,The Cross,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which band did Brian May join onstage at Reading in 1987?,,,,Bon Jovi,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which band did Brian May join onstage at Reading in 1987?,,,,Bad News,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which band did Brian May join onstage at Reading in 1987?,,,,Marillion,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen video compilation was issued alongside Greatest Hits II?,Archive releases,hard,3,Rare Live,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen video compilation was issued alongside Greatest Hits II?,,,,Greatest Flix II,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen video compilation was issued alongside Greatest Hits II?,,,,Live Magic,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,Which 1991 Queen video compilation was issued alongside Greatest Hits II?,,,,Live at Wembley '86,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,On which Black Sabbath album did Brian May make a guest appearance?,Side projects,hard,3,Seventh Star,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,On which Black Sabbath album did Brian May make a guest appearance?,,,,Headless Cross,true
Queen Quiz: Solo Paths and Final Albums (Part 2),,On which Black Sabbath album did Brian May make a guest appearance?,,,,Tyr,false
Queen Quiz: Solo Paths and Final Albums (Part 2),,On which Black Sabbath album did Brian May make a guest appearance?,,,,Dehumanizer,false
Queen Quiz: Studio and Stage Details (Part 1),Additional sourced Queen questions for editorial review.,What was The Miracle originally going to be titled?,The Miracle,hard,3,The Invisible Men,true
Queen Quiz: Studio and Stage Details (Part 1),,What was The Miracle originally going to be titled?,,,,The Game,false
Queen Quiz: Studio and Stage Details (Part 1),,What was The Miracle originally going to be titled?,,,,The Works,false
Queen Quiz: Studio and Stage Details (Part 1),,What was The Miracle originally going to be titled?,,,,The Great Pretender,false
Queen Quiz: Studio and Stage Details (Part 1),,Which two cities hosted the main Hot Space recording studios?,Hot Space,hard,3,Montreux and Munich,true
Queen Quiz: Studio and Stage Details (Part 1),,Which two cities hosted the main Hot Space recording studios?,,,,London and Paris,false
Queen Quiz: Studio and Stage Details (Part 1),,Which two cities hosted the main Hot Space recording studios?,,,,Los Angeles and New York,false
Queen Quiz: Studio and Stage Details (Part 1),,Which two cities hosted the main Hot Space recording studios?,,,,Cardiff and Liverpool,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 1980 Flash Gordon film scored by Queen?,Flash Gordon,hard,3,Mike Hodges,true
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 1980 Flash Gordon film scored by Queen?,,,,Russell Mulcahy,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 1980 Flash Gordon film scored by Queen?,,,,George Lucas,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 1980 Flash Gordon film scored by Queen?,,,,Ridley Scott,false
Queen Quiz: Studio and Stage Details (Part 1),,Which illustrator inspired the cover art for Queen's Innuendo?,Innuendo,hard,3,Gustave Doré,false
Queen Quiz: Studio and Stage Details (Part 1),,Which illustrator inspired the cover art for Queen's Innuendo?,,,,J. J. Grandville,true
Queen Quiz: Studio and Stage Details (Part 1),,Which illustrator inspired the cover art for Queen's Innuendo?,,,,Frank Kelly Freas,false
Queen Quiz: Studio and Stage Details (Part 1),,Which illustrator inspired the cover art for Queen's Innuendo?,,,,Roger Dean,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen album first featured a synthesizer?,The Game,hard,3,Flash Gordon,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen album first featured a synthesizer?,,,,The Game,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen album first featured a synthesizer?,,,,Jazz,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen album first featured a synthesizer?,,,,Hot Space,false
Queen Quiz: Studio and Stage Details (Part 1),,Which artist's film portrait inspired the famous Queen II cover image?,Queen II,hard,3,Greta Garbo,false
Queen Quiz: Studio and Stage Details (Part 1),,Which artist's film portrait inspired the famous Queen II cover image?,,,,Bette Davis,false
Queen Quiz: Studio and Stage Details (Part 1),,Which artist's film portrait inspired the famous Queen II cover image?,,,,Joan Crawford,false
Queen Quiz: Studio and Stage Details (Part 1),,Which artist's film portrait inspired the famous Queen II cover image?,,,,Marlene Dietrich,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen member suggested the yellow Flash Gordon album cover concept?,Flash Gordon,hard,3,Brian May,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen member suggested the yellow Flash Gordon album cover concept?,,,,John Deacon,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen member suggested the yellow Flash Gordon album cover concept?,,,,Freddie Mercury,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen member suggested the yellow Flash Gordon album cover concept?,,,,Roger Taylor,false
Queen Quiz: Studio and Stage Details (Part 1),,Which song was issued as a single one week before Queen's debut LP?,Queen I,hard,3,Liar,false
Queen Quiz: Studio and Stage Details (Part 1),,Which song was issued as a single one week before Queen's debut LP?,,,,Keep Yourself Alive,true
Queen Quiz: Studio and Stage Details (Part 1),,Which song was issued as a single one week before Queen's debut LP?,,,,Seven Seas of Rhye,false
Queen Quiz: Studio and Stage Details (Part 1),,Which song was issued as a single one week before Queen's debut LP?,,,,Son and Daughter,false
Queen Quiz: Studio and Stage Details (Part 1),,Which director asked Queen to write songs for Highlander?,A Kind of Magic,hard,3,Russell Mulcahy,true
Queen Quiz: Studio and Stage Details (Part 1),,Which director asked Queen to write songs for Highlander?,,,,Mike Hodges,false
Queen Quiz: Studio and Stage Details (Part 1),,Which director asked Queen to write songs for Highlander?,,,,Tony Scott,false
Queen Quiz: Studio and Stage Details (Part 1),,Which director asked Queen to write songs for Highlander?,,,,Brian De Palma,false
Queen Quiz: Studio and Stage Details (Part 1),,Which London studio was one of three used for A Day at the Races?,A Day at the Races,hard,3,Trident Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which London studio was one of three used for A Day at the Races?,,,,Wessex Studios,true
Queen Quiz: Studio and Stage Details (Part 1),,Which London studio was one of three used for A Day at the Races?,,,,Olympic Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which London studio was one of three used for A Day at the Races?,,,,Metropolis Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Innuendo song originated in Freddie's Barcelona sessions and was co-written with Mike Moran?,Innuendo,hard,3,Delilah,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Innuendo song originated in Freddie's Barcelona sessions and was co-written with Mike Moran?,,,,Bijou,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Innuendo song originated in Freddie's Barcelona sessions and was co-written with Mike Moran?,,,,All God's People,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Innuendo song originated in Freddie's Barcelona sessions and was co-written with Mike Moran?,,,,Don't Try So Hard,false
Queen Quiz: Studio and Stage Details (Part 1),,Which studio could Queen use mainly at night when recording their debut album?,Queen I,hard,3,Rockfield Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which studio could Queen use mainly at night when recording their debut album?,,,,Mountain Studios,false
